"text","intent","sentiment"
"ongkir ke Surabaya brp min? berat kira2 500gr","inquiry","neutral"
"kualitas bajunya jelek banget min, jahitannya udh lepas baru dipake sekali 😤 😠","complaint","negative"
"min knp orderan sy dibatalin sepihak? ga ada konfirmasi sm sekali 😑","complaint","negative"
"oke min, makasih infonya 💯","other","positive"
"ongkir ke Jakarta brp min? berat kira2 500gr 🏪","inquiry","neutral"
"bandwidth unlimited beneran ga min? ada fair use policy? 📱","inquiry","neutral"
"min pesan S baju batik yg di foto no 19 ya, total brp? 🛍️","order","positive"
"min delivery-nya telat banget! udh 38 jam blm nyampe padahal deket","complaint","negative"
"barang udh seminggu blm dikirim min, status masih processing terus 🤬 😑","complaint","negative"
"min refund sy kemana? udh 5 hari gk masuk2","complaint","negative"
"ongkir ke Bekasi brp min? berat kira2 500gr","inquiry","neutral"
"min delivery-nya telat bgt! udh 4 jam blm nyampe padahal deket","complaint","negative"
"kalo mau top up Google One, minimal brp min? 💬","inquiry","neutral"
"servis HP realme C55 layarnya pecah kira2 brp min?","inquiry","neutral"
"ongkir ke Makassar brp min? berat kira2 500gr","inquiry","neutral"
"jadwalin servis HP iphone 9 besok pagi ya min 😊","order","positive"
"harga kemeja flanel warna hitam brp min? 📋","inquiry","neutral"
"min kaos polos ukuran XXL msh ready ga? ❓","inquiry","neutral"
"fitur backup otomatis ada ga min di paket basicnya? 👋","inquiry","neutral"
"kualitas bajunya jelek banget min, jahitannya udh lepas baru dipake sekali 😤 😑","complaint","negative"
"min hasil foto produknya buram semua, gk bisa dipake buat upload 😑","complaint","negative"
"order 2 pcs dress floral ukuran XXL min 🛍️ kirim ke Surabaya 🛍️","order","positive"
"mau booking baju wisuda ukuran 38 utk tgl 20 Juni","order","positive"
"min makanannya ga enak banget, basi kayanya 🤢 minta ganti dong 😭","complaint","negative"
"booking meja 4 org utk tgl 20 Juni jam 12.00 dong min","order","positive"
"minta 39 porsi mie ayam + pangsit kuah min, dibungkus ya","order","positive"
"halo kak, masih buka?","other","neutral"
"min AC udh diservis tapi tetep ga dingin, bayar 100rb sia2 dong 😡","complaint","negative"
"min delivery-nya telat banget! udh 49 jam blm nyampe padahal deket","complaint","negative"
"mau top up Netflix 750rb min, transfer ke rek mana? 😄","order","positive"
"min delivery-nya telat banget! udh 11 jam blm nyampe padahal deket","complaint","negative"
"booking meja 4 org utk tgl sabtu depan jam 10.00 dong min","order","positive"
"jadwalin servis HP iphone 27 besok pagi ya min","order","positive"
"ada diskon ga min buat pembelian di atas 50rb?","inquiry","neutral"
"pesan hampers lebaran 16 paket min, dikemas cantik ya 🎁 😁","order","positive"
"beli domain + hosting 22 tahun min, ada diskon ga?","order","neutral"
"kalo mau top up Spotify, minimal brp min? 🏪","inquiry","neutral"
"min pesan L baju batik yg di foto no 1 ya, total brp? 🎉","order","positive"
"booking servis AC minggu ini min, unitnya 27 PK","order","positive"
"harga kaos polos warna putih brp min? 🏪","inquiry","neutral"
"pesan 24 porsi dapet 4 porsi aja min, kurang 3 porsi nih 😑","complaint","negative"
"email hosting sy ga bisa kirim min, udh 35 hari masalahnya","complaint","negative"
"email hosting sy ga bisa kirim min, udh 28 hari masalahnya 😑","complaint","negative"
"assalamualaikum min 💬","other","neutral"
"pesan jasa foto produk 40 item min, bisa weekend?","order","positive"
"mau jadwal facial + creambath tgl minggu depan jam 12.00 dong min 💆 🙏","order","positive"
"janji jemput jam 11.00 tpi sampe skrg blm dateng jg min!","complaint","negative"
"hasil cuci sofanya masih ada noda min, ga bersih sama sekali","complaint","negative"
"servis HP sy malah jd rusak tambah parah min, gmn ini 😡","complaint","negative"
"email hosting sy ga bisa kirim min, udh 34 hari masalahnya","complaint","negative"
"beli domain + hosting 25 tahun min, ada diskon ga?","order","neutral"
"maaf ganggu min, ini WA yng bener kan? ❓","other","neutral"
"harga nasi box per porsi brp min? buat 3 orang 📦","inquiry","neutral"
"data website sy hilang semua min, backup-nya kemana?! 😭 😭","complaint","negative"
"noted min, thanks 👍 ✨","other","positive"
"mau booking baju wisuda ukuran 34 utk tgl 10 Juli ❤️","order","positive"
"min salah kirim nih! sy pesan 36 dapet L, minta tuker dong","complaint","negative"
"min order nasi box 45 porsi utk besok jam 09.00 ya, lokasi Medan 🛍️","order","positive"
"min AC udh diservis tapi tetep ga dingin, bayar 100rb sia2 dong","complaint","negative"
"mau booking baju wisuda ukuran L utk tgl 15 Juni","order","positive"
"konfirm ya min udh bayar langganan netflix sharing 750rb 😄","order","positive"
"promo hari ini apa min? ada paket hemat ga? 😊 🏪","inquiry","neutral"
"pesen 2 ayam geprek + es teh manis min, alamat sy Semarang ongkir brp? ❤️","order","positive"
"pesan hampers lebaran 43 paket min, dikemas cantik ya 🎁","order","positive"
"min salah kirim nih! sy pesan M dapet M, minta tuker dong 😞","complaint","negative"
"booking meja 4 org utk tgl 1 Juli jam 13.00 dong min 😊","order","positive"
"sy mau beli celana jeans ukuran L stok msh ada? lgsg transfer bisa","order","positive"
"min paket baju sy kok blm nyampe ya? udh 37 hari lho 😡","complaint","negative"
"mau order kaos polos putih ukuran 38 dong min, bisa COD?","order","positive"
"ok noted, makasih min 🙏 🎉","other","positive"
"kue ultah sy salah tulisan min! ini momen penting lho 😭 😞","complaint","negative"
"servis HP oppo A78 layarnya pecah kira2 brp min?","inquiry","neutral"
"pesan 18 porsi dapet 24 porsi aja min, kurang 3 porsi nih","complaint","negative"
"min pesenan sy ga lengkap, minumannya ga ada. minta dikirim lagi 😭","complaint","negative"
"minta dibuatin XXL daster 3 pcs motif bunga min, udh dp ya ❤️","order","positive"
"min pesan XL baju batik yg di foto no 38 ya, total brp? 😁","order","positive"
"jasa WO-nya gk sesuai kontrak min, dekorasi beda sm yg disepakati 💢","complaint","negative"
"pesan hampers lebaran 27 paket min, dikemas cantik ya 🎁 💯","order","positive"
"order brownies panggang 2 loyang, bisa dianter jam 16.00? 😁","order","positive"
"mau jadwal facial + creambath tgl 10 Juni jam 16.00 dong min 💆","order","positive"
"mau top up Google One 150rb min, transfer ke rek mana? 🎉","order","positive"
"mau jadwal facial + creambath tgl minggu depan jam 15.00 dong min 💆","order","positive"
"min salah kirim nih! sy pesan XL dapet M, minta tuker dong 😠","complaint","negative"
"min refund sy kemana? udh 6 hari gk masuk2","complaint","negative"
"pesan hampers lebaran 14 paket min, dikemas cantik ya 🎁","order","positive"
"min SSL certificate gratis dapet ya kalo beli hosting? 🤔","inquiry","neutral"
"min barang yg sy terima beda sama yg difoto! ini gmn sih 🤦","complaint","negative"
"min driver-nya susah dihubungi, makanan ditinggal gitu aja di depan komplek 💢","complaint","negative"
"min msh online? ❓","other","neutral"
"servis HP sy malah jd rusak tambah parah min, gmn ini 😡 😡","complaint","negative"
"minta 22 porsi mie ayam + pangsit kuah min, dibungkus ya","order","positive"
"oke min, makasih infonya 👍","other","positive"
"min order nasi box 38 porsi utk besok jam 09.00 ya, lokasi Lampung","order","positive"
"pesan 36 porsi dapet 42 porsi aja min, kurang 3 porsi nih 😤","complaint","negative"
"warna bajunya beda jauh sm foto min, ini gk sesuai deskripsi 🤦","complaint","negative"
"booking servis AC minggu ini min, unitnya 22 PK","order","positive"
"warna bajunya beda jauh sama foto min, ini gk sesuai deskripsi 😞","complaint","negative"
"min barang yg sy terima beda sm yg difoto! ini gmn sih 🤢","complaint","negative"
"min order nasi box 9 porsi utk besok jam 14.00 ya, lokasi Medan ✨","order","positive"
"jasa WO-nya gk sesuai kontrak min, dekorasi beda sama yg disepakati 😤","complaint","negative"
"min pesan 3XL baju batik yg di foto no 35 ya, total brp? ✨","order","positive"
"mau jadwal facial + creambath tgl 10 Juni jam 14.00 dong min 💆","order","positive"
"pesan 4 porsi dapet 26 porsi aja min, kurang 3 porsi nih 😡","complaint","negative"
"selamat pagi min 😊 💯","other","positive"
"ok min mantap deh 👌 🙏","other","positive"
"janji jemput jam 14.00 tpi sampe skrg blm dateng jg min!","complaint","negative"
"min pesan 34 baju batik yg di foto no 4 ya, total brp? 🎉","order","positive"
"min baju laundry sy ada yg hilang! ini tanggung jawab siapa?","complaint","negative"
"kecepatan internet-nya lemot parah min, jauh dr yg dijanjiin 😞","complaint","negative"
"min refund sy kemana? udh 22 hari gk masuk2 😞","complaint","negative"
"stok kaos cream ukuran XL tinggal brp min?","inquiry","neutral"
"pesen 2 ayam geprek + es teh manis min, alamat sy Semarang ongkir brp?","order","positive"
"wah cepet bgt responnya min, thx 😄 🙏","other","positive"
"wah cepet bgt responnya min, thx 😄 😊","other","positive"
"minta 43 porsi mie ayam + pangsit kuah min, dibungkus ya 🙏","order","positive"
"mau top up Google One 1jt min, transfer ke rek mana?","order","positive"
"pesan hampers lebaran 45 paket min, dikemas cantik ya 🎁","order","positive"
"kualitas bajunya jelek banget min, jahitannya udh lepas baru dipake sekali 😤 😞","complaint","negative"
"min makanannya ga enak banget, basi kayanya 🤢 minta ganti dong 😤","complaint","negative"
"min paket baju sy kok blm nyampe ya? udh 28 hari lho 😡 🤬","complaint","negative"
"mau pesen catering 30 pcs nasi kuning + lauk komplit min 🍱 🙏","order","positive"
"mau order kaos polos olive ukuran L dong min, bisa COD? 🛍️","order","positive"
"min order nasi box 45 porsi utk besok jam 20.00 ya, lokasi Makassar","order","positive"
"kalo pesan kue ultah, min ukuran 28 cm harganya brp?","inquiry","neutral"
"mau order jasa cuci sofa 2 dudukan min, harga udh include pickup? 💯","order","positive"
"mau order kaos polos salem ukuran L dong min, bisa COD?","order","positive"
"pesan hampers lebaran 8 paket min, dikemas cantik ya 🎁 ✨","order","positive"
"mau booking baju wisuda ukuran 3XL utk tgl 15 Juni","order","positive"
"min langganan sy udh dibayar tpi akses-nya blm aktif jg","complaint","negative"
"min paket foto produk include editing ga? 💬","inquiry","neutral"
"jadwalin servis HP iphone 44 besok pagi ya min 👍","order","positive"
"kalo pesan kue ultah, min ukuran 15 cm harganya brp?","inquiry","neutral"
"booking meja 4 org utk tgl 10 Juni jam 19.00 dong min 🎉","order","positive"
"warna bajunya beda jauh sm foto min, ini gk sesuai deskripsi 🤢","complaint","negative"
"min tukang catnya jorok, ninggalin bekas di lantai semua 😤 😭","complaint","negative"
"min daerah delivery-nya sampe mana aja? 📋","inquiry","neutral"
"mau order kaos polos cream ukuran S dong min, bisa COD? 🎉","order","positive"
"janji jemput jam 14.00 tp sampe skrg blm dateng juga min!","complaint","negative"
"booking wedding organizer paket silver min, tanggal sabtu depan","order","positive"
"min salon buka hari senin? bisa walk in ga? 💬","inquiry","neutral"
"min udh 42 kali WA ga dibales, pelayanannya gk profesional banget","complaint","negative"
"jasa WO-nya gk sesuai kontrak min, dekorasi beda sama yg disepakati","complaint","negative"
"mau order kaos polos putih ukuran 36 dong min, bisa COD? 👍","order","positive"
"hai min, permisi numpang nanya 🤔","other","neutral"
"email hosting sy ga bisa kirim min, udh 31 hari masalahnya","complaint","negative"
"bandwidth unlimited beneran ga min? ada fair use policy? ❓","inquiry","neutral"
"min toko buka sampe jam brp? hari minggu buka ga? 📋","inquiry","neutral"
"wah cepet bgt responnya min, thx 😄 😄","other","positive"
"order kue ulang tahun coklat ukuran 20cm tgl akhir bulan bisa?","order","positive"
"order kue ulang tahun coklat ukuran 20cm tgl 10 Juni bisa?","order","positive"
"harga nasi box per porsi brp min? buat 4 orang","inquiry","neutral"
"promo hr ini apa min? ada paket hemat ga? 😊","inquiry","neutral"
"stok kaos salem ukuran 38 tinggal brp min?","inquiry","neutral"
"min pesan 38 baju batik yg di foto no 26 ya, total brp? ✨","order","positive"
"min kaos polos ukuran XXL msh ready ga?","inquiry","neutral"
"stok kaos navy ukuran S tinggal brp min?","inquiry","neutral"
"pesan hampers lebaran 42 paket min, dikemas cantik ya 🎁 ✨","order","positive"
"kalo pesan kue ultah, min ukuran 29 cm harganya brp? 👋","inquiry","neutral"
"min nomor ini bisa dihubungi? 🤔","other","neutral"
"pesen 2 ayam geprek + es teh manis min, alamat sy Bandung ongkir brp?","order","positive"
"konfirm ya min udh bayar langganan netflix sharing 1jt","order","positive"
"ongkir ke Bandar Lampung brp min? berat kira2 500gr","inquiry","neutral"
"mau order kaos polos cream ukuran 40 dong min, bisa COD?","order","positive"
"stok kaos putih ukuran XXL tinggal brp min?","inquiry","neutral"
"pesen 2 ayam geprek + es teh manis min, alamat sy Lampung ongkir brp? 🛍️","order","positive"
"harga nasi box per porsi brp min? buat 41 orang","inquiry","neutral"
"order brownies panggang 2 loyang, bisa dianter jam 12.00? 🎉","order","positive"
"bahan bajunya apa min? adem ga dipake harian? 📦","inquiry","neutral"
"min hasil foto produknya buram semua, gk bisa dipake buat upload 🤬","complaint","negative"
"promo hari ini apa min? ada paket hemat ga? 😊 💬","inquiry","neutral"
"min refund sy kemana? udh 7 hari gk masuk2 😠","complaint","negative"
"min order nasi box 15 porsi utk besok jam 10.00 ya, lokasi Bandar Lampung ✨","order","positive"
"min ada size M ga? di foto gk keliatan","inquiry","neutral"
"min salon buka hari senin? bisa walk in ga? 📦","inquiry","neutral"
"desain logonya ga sesuai brief min, minta revisi tpi dicharge lagi 💢","complaint","negative"
"pesan 32 porsi dapet 42 porsi aja min, kurang 3 porsi nih","complaint","negative"
"beli domain + hosting 11 tahun min, ada diskon ga?","order","neutral"
"min mau laundry kiloan, dijemput bisa? lokasi sy Bandung 👍","order","positive"
"min udh 4 kali WA ga dibales, pelayanannya gk profesional banget","complaint","negative"
"mau order jasa cuci sofa 2 dudukan min, harga udh include pickup? 🛍️","order","positive"
"kalo pesan kue ultah, min ukuran 30 cm harganya brp?","inquiry","neutral"
"min hasil foto produknya buram semua, gk bisa dipake buat upload 🤢","complaint","negative"
"booking servis AC minggu ini min, unitnya 4 PK 👍","order","positive"
"order brownies panggang 2 loyg, bisa dianter jam 16.00? 🛍️","order","positive"
"ukuran gk sesuai label min, 36 tp muat utk anak kecil doang","complaint","negative"
"min refund sy kemana? udh 24 hari gk masuk2","complaint","negative"
"jasa desain undangan min, harga per desain brp? ❓","inquiry","neutral"
"hai min, permisi numpang nanya ❓","other","neutral"
"siap min, ditunggu ya 😁","other","positive"
"booking servis AC minggu ini min, unitnya 17 PK","order","positive"
"email hosting sy ga bisa kirim min, udh 36 hari masalahnya 😡","complaint","negative"
"rasa makanannya beda jauh sm biasanya min, udh gk enak 😤 😤","complaint","negative"
